household_ID,room_ID,main_purpose_of_the_room,storey_which_the_room_located,main_material_used_for_the_roof_of_the_room,type_of_ceiling_of_the_room,main_material_used_for_the_floor_of_the_room,no_of_doors_opened_to_external_environment,no_of_windows,main_material_used_for_window_panes,have_curtains_or_blinds_for_windows,have_extra_ventilation_openings,no_of_bulbs_in_the_room,no_of_bulbs_used_during_last_week,no_of_fans_in_the_room,no_of_ACs_in_the_room
ID3735,I8      ,Bathroom and / or toilets,0.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,1.0,,No,No,2.0,1.0,0.0,0.0
ID3735,I9      ,Bathroom and / or toilets,1.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,1.0,,No,No,2.0,1.0,0.0,0.0
ID3735,I10     ,Storage room,0.0,Concrete,"No ceiling, the concrete slab",Tile,1.0,0.0,,,No,2.0,0.0,0.0,0.0
ID3735,I11     ,Gaming room,0.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,0.0,,,No,6.0,1.0,0.0,0.0
ID3735,I12     ,Passage,0.0,Garden - Not relevant,Garden - Not relevant,Garden - Not relevant,0.0,0.0,,,Garden - Not relevant,0.0,,0.0,0.0
ID3735,IOth1  ,Balcony,1.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,0.0,,,No,3.0,,0.0,0.0
ID3735,IOth2  ,Staircase,0.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,0.0,,,No,1.0,,0.0,0.0
ID3736,I1      ,Living room,0.0,Asbestos,A conventional ceiling,Tile,1.0,3.0,,Yes,Yes,3.0,2.0,1.0,0.0
ID3736,I2      ,Bedrooms,0.0,Concrete,A conventional ceiling,Tile,1.0,1.0,,Yes,Yes,1.0,1.0,1.0,1.0
ID3736,I3      ,Bedrooms,0.0,Asbestos,A conventional ceiling,Tile,1.0,1.0,,Yes,No,1.0,1.0,1.0,0.0
ID3736,I4      ,Bedrooms,0.0,Concrete,A conventional ceiling,Tile,1.0,1.0,,Yes,No,3.0,2.0,1.0,1.0
ID3736,I5      ,Kitchen and/ or pantry,0.0,Asbestos,A conventional ceiling,Tile,1.0,1.0,,Yes,No,1.0,1.0,1.0,0.0
ID3736,I6      ,Bathroom and / or toilets,0.0,Concrete,"No ceiling, just the roof above",Tile,1.0,0.0,,,No,1.0,1.0,0.0,0.0
ID3736,I7      ,Bathroom and / or toilets,0.0,Asbestos,A conventional ceiling,Tile,1.0,1.0,,No,No,1.0,0.0,0.0,0.0
ID3736,I8      ,Bathroom and / or toilets,1.0,Asbestos,"No ceiling, just the roof above",Tile,1.0,1.0,,Yes,Yes,1.0,1.0,1.0,0.0
ID3736,I9      ,Storage room,0.0,Asbestos,"No ceiling, just the roof above",Tile,1.0,2.0,,Yes,Yes,1.0,1.0,0.0,0.0
ID3736,I10     ,Gaming room,1.0,Asbestos,"No ceiling, just the roof above",Tile,1.0,1.0,,Yes,No,1.0,1.0,0.0,0.0
ID3737,I1      ,Living room,0.0,Asbestos,Wooden ceiling,Tile,1.0,15.0,,Yes,No,15.0,3.0,2.0,0.0
ID3737,I2      ,Bedrooms,0.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,3.0,,Yes,No,2.0,1.0,1.0,0.0
ID3737,I3      ,Bedrooms,0.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,3.0,,Yes,No,2.0,1.0,1.0,0.0
ID3737,I4      ,Bedrooms,1.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,6.0,,Yes,No,3.0,1.0,1.0,1.0
ID3737,I5      ,Bedrooms,1.0,Asbestos,Wooden ceiling,Tile,0.0,6.0,,Yes,No,1.0,1.0,1.0,1.0
ID3737,I6      ,Bedrooms,1.0,Asbestos,Wooden ceiling,Tile,0.0,5.0,,Yes,No,2.0,1.0,1.0,1.0
ID3737,I7      ,Kitchen and/ or pantry,0.0,Concrete,"No ceiling, the concrete slab",Tile,1.0,2.0,,No,No,1.0,1.0,0.0,0.0
ID3737,I8      ,Kitchen and/ or pantry,0.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,2.0,,Yes,No,2.0,1.0,1.0,0.0
ID3737,I9      ,Bathroom and / or toilets,0.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,1.0,,No,No,1.0,1.0,0.0,0.0
ID3737,I10     ,Bathroom and / or toilets,0.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,1.0,,No,No,1.0,1.0,0.0,0.0
ID3737,I11     ,Bathroom and / or toilets,1.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,1.0,,No,No,1.0,1.0,0.0,0.0
ID3737,I12     ,Bathroom and / or toilets,1.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,1.0,,No,No,1.0,1.0,0.0,0.0
ID3737,I13     ,Storage room,0.0,Concrete,"No ceiling, the concrete slab",Tile,1.0,0.0,,,No,1.0,1.0,0.0,0.0
ID3737,I14     ,Gaming room,0.0,Asbestos,Wooden ceiling,Tile,0.0,0.0,,,No,4.0,4.0,0.0,0.0
ID3737,I15     ,Gaming room,1.0,Asbestos,Wooden ceiling,Tile,0.0,0.0,,,No,0.0,,0.0,0.0
ID3737,I16     ,Passage,0.0,Garden - Not relevant,Garden - Not relevant,Garden - Not relevant,0.0,0.0,,,Garden - Not relevant,4.0,4.0,0.0,0.0
ID3738,I1      ,Living room,0.0,Concrete,"No ceiling, just the roof above",Tile,1.0,3.0,,Yes,Yes,4.0,1.0,1.0,0.0
ID3738,I2      ,Bedrooms,0.0,Concrete,"No ceiling, just the roof above",Cement,0.0,0.0,,,No,1.0,1.0,0.0,0.0
ID3738,I3      ,Bedrooms,0.0,Concrete,"No ceiling, just the roof above",Tile,0.0,0.0,,,Yes,1.0,1.0,0.0,0.0
ID3738,I4      ,Kitchen and/ or pantry,1.0,Concrete,"No ceiling, just the roof above",Tile,0.0,3.0,,Yes,Yes,1.0,1.0,1.0,0.0
ID3738,I5      ,Kitchen and/ or pantry,1.0,Concrete,"No ceiling, just the roof above",Tile,0.0,2.0,,No,Yes,1.0,1.0,1.0,0.0
ID3738,I6      ,Bathroom and / or toilets,2.0,Concrete,"No ceiling, just the roof above",Tile,0.0,4.0,,Yes,Yes,2.0,1.0,0.0,0.0
ID3738,I7      ,Veranda,,,,,,,,,,,,,
ID3738,I8      ,Veranda,,,,,,,,,,,,,
ID3738,I9      ,Veranda,,,,,,,,,,,,,
ID3738,I10     ,Veranda,,,,,,,,,,,,,
ID3739,I1      ,Living room,1.0,Tile,A conventional ceiling,Tile,1.0,2.0,,Yes,No,4.0,1.0,1.0,0.0
ID3739,I2      ,Bedrooms,1.0,Tile,A conventional ceiling,Tile,1.0,1.0,,Yes,No,1.0,1.0,1.0,0.0
ID3739,I3      ,Bedrooms,1.0,Tile,A conventional ceiling,Tile,1.0,1.0,,Yes,No,1.0,1.0,1.0,0.0
ID3739,I4      ,Kitchen and/ or pantry,1.0,Tile,A conventional ceiling,Tile,1.0,1.0,,No,No,2.0,2.0,0.0,0.0
ID3739,I5      ,Bathroom and / or toilets,1.0,Tile,A conventional ceiling,Tile,1.0,1.0,,No,No,1.0,1.0,0.0,0.0
ID3739,I6      ,Gaming room,1.0,Tile,A conventional ceiling,Tile,0.0,0.0,,,No,3.0,2.0,0.0,0.0
ID3740,I1      ,Bedrooms,0.0,Tile,"No ceiling, just the roof above",Cement,1.0,1.0,,Yes,Yes,1.0,1.0,1.0,0.0
ID3740,I2      ,Bedrooms,0.0,Tile,"No ceiling, just the roof above",Tile,1.0,1.0,,Yes,Yes,1.0,1.0,1.0,0.0
ID3740,I3      ,Kitchen and/ or pantry,0.0,Tile,"No ceiling, just the roof above",Tile,1.0,2.0,,No,Yes,1.0,1.0,0.0,0.0
ID3740,I4      ,Bathroom and / or toilets,0.0,Concrete,"No ceiling, just the roof above",Tile,1.0,0.0,,,Yes,1.0,1.0,0.0,0.0
ID3740,IOth1  ,Bathroom and / or toilets,0.0,Concrete,"No ceiling, just the roof above",Cement,1.0,0.0,,,Yes,1.0,,0.0,0.0
ID3741,I1      ,Living room,0.0,Tile,A conventional ceiling,Tile,1.0,2.0,,Yes,Yes,5.0,4.0,0.0,0.0
ID3741,I2      ,Bedrooms,0.0,Tile,"No ceiling, just the roof above",Tile,1.0,1.0,,Yes,Yes,1.0,1.0,0.0,0.0
ID3741,I3      ,Bedrooms,0.0,Tile,"No ceiling, just the roof above",Cement,1.0,1.0,,Yes,Yes,1.0,1.0,1.0,0.0
ID3741,I4      ,Bedrooms,0.0,Tile,"No ceiling, just the roof above",Cement,1.0,1.0,,Yes,Yes,1.0,0.0,0.0,0.0
ID3741,I5      ,Kitchen and/ or pantry,0.0,Tile,"No ceiling, just the roof above",Cement,1.0,1.0,,No,Yes,2.0,2.0,0.0,0.0
ID3741,I6      ,Bathroom and / or toilets,0.0,Asbestos,"No ceiling, just the roof above",Tile,1.0,0.0,,,Yes,1.0,1.0,0.0,0.0
ID3741,I7      ,Gaming room,0.0,Asbestos,A conventional ceiling,Tile,1.0,0.0,,,No,1.0,1.0,0.0,0.0
ID3741,I8      ,Veranda,,,,,,,,,,,,,
ID3741,I9      ,Veranda,,,,,,,,,,,,,
ID3741,I10     ,Veranda,,,,,,,,,,,,,
ID3742,I1      ,Living room,0.0,Asbestos,Wooden ceiling,Tile,1.0,1.0,,Yes,Yes,5.0,2.0,0.0,0.0
ID3742,I2      ,Bedrooms,0.0,Asbestos,A conventional ceiling,Cement,1.0,1.0,,Yes,Yes,1.0,1.0,0.0,0.0
ID3742,I3      ,Bedrooms,0.0,Asbestos,A conventional ceiling,Tile,1.0,1.0,,Yes,Yes,1.0,1.0,1.0,0.0
ID3742,I4      ,Bedrooms,0.0,Asbestos,Wooden ceiling,Tile,1.0,1.0,,Yes,Yes,1.0,1.0,0.0,0.0
ID3742,I5      ,Kitchen and/ or pantry,0.0,Asbestos,Wooden ceiling,Tile,1.0,1.0,,No,Yes,1.0,1.0,0.0,0.0
ID3742,I6      ,Bathroom and / or toilets,0.0,Asbestos,"No ceiling, just the roof above",Tile,1.0,0.0,,,Yes,1.0,1.0,0.0,0.0
ID3742,I7      ,Storage room,0.0,Asbestos,"No ceiling, just the roof above",Cement,1.0,1.0,,No,No,1.0,1.0,0.0,0.0
ID3742,I8      ,Gaming room,0.0,Asbestos,A conventional ceiling,Tile,0.0,0.0,,,No,2.0,1.0,0.0,0.0
ID3742,I9      ,Veranda,,,,,,,,,,,,,
ID3742,I10     ,Veranda,,,,,,,,,,,,,
ID3743,I1      ,Living room,0.0,Asbestos,"No ceiling, just the roof above",Cement,1.0,2.0,,Yes,Yes,1.0,1.0,1.0,0.0
ID3743,I2      ,Bedrooms,0.0,Asbestos,"No ceiling, just the roof above",Cement,1.0,0.0,,,No,1.0,1.0,1.0,0.0
ID3743,I3      ,Bedrooms,0.0,Asbestos,"No ceiling, just the roof above",Cement,1.0,1.0,,No,Yes,1.0,1.0,0.0,0.0
ID3743,I4      ,Bedrooms,0.0,Asbestos,"No ceiling, just the roof above",Cement,1.0,1.0,,No,Yes,1.0,1.0,0.0,0.0
ID3743,I5      ,Kitchen and/ or pantry,0.0,Asbestos,"No ceiling, just the roof above",Cement,1.0,1.0,,No,Yes,1.0,1.0,0.0,0.0
ID3743,I6      ,Bathroom and / or toilets,0.0,Asbestos,"No ceiling, just the roof above",Tile,1.0,0.0,,,Yes,1.0,1.0,0.0,0.0
ID3743,I7      ,Gaming room,0.0,Asbestos,"No ceiling, just the roof above",Cement,1.0,0.0,,,No,1.0,0.0,0.0,0.0
ID3743,I8      ,Servant's Room,0.0,Asbestos,"No ceiling, just the roof above",Cement,0.0,0.0,,,No,2.0,2.0,0.0,0.0
ID3743,I9      ,Veranda,,,,,,,,,,,,,
ID3743,I10     ,Veranda,,,,,,,,,,,,,
ID3744,I1      ,Living room,0.0,Asbestos,Wooden ceiling,Tile,1.0,8.0,,Yes,Yes,1.0,1.0,0.0,0.0
ID3744,I2      ,Bedrooms,0.0,Asbestos,"No ceiling, the concrete slab",Cement,1.0,3.0,,Yes,Yes,1.0,1.0,1.0,0.0
ID3744,I3      ,Bedrooms,0.0,Asbestos,"No ceiling, the concrete slab",Cement,0.0,3.0,,Yes,Yes,1.0,1.0,0.0,0.0
ID3744,I4      ,Kitchen and/ or pantry,0.0,Asbestos,"No ceiling, the concrete slab",Tile,1.0,3.0,,Yes,Yes,1.0,1.0,0.0,0.0
ID3744,I5      ,Kitchen and/ or pantry,0.0,Tile,"No ceiling, the concrete slab",Tile,0.0,3.0,,No,Yes,1.0,0.0,0.0,0.0
ID3744,I6      ,Bathroom and / or toilets,0.0,Concrete,"No ceiling, the concrete slab",Tile,1.0,0.0,,,No,1.0,1.0,0.0,0.0
ID3744,I7      ,,0.0,Asbestos,Wooden ceiling,Concrete,0.0,0.0,,,No,1.0,1.0,0.0,0.0
ID3744,I8      ,Gaming room,,,,,,,,,,,,,
ID3744,I9      ,Veranda,,,,,,,,,,,,,
ID3744,IOth1  ,Bedrooms,1.0,Asbestos,A conventional ceiling,Concrete,0.0,0.0,,,No,1.0,,0.0,0.0
ID3745,I1      ,Living room,0.0,Tile,"No ceiling, the concrete slab",Tile,1.0,9.0,,Yes,Yes,4.0,1.0,0.0,0.0
ID3745,I2      ,Bedrooms,0.0,Tile,"No ceiling, the concrete slab",Tile,1.0,3.0,,Yes,Yes,1.0,1.0,1.0,0.0
ID3745,I3      ,Bedrooms,0.0,Tile,"No ceiling, the concrete slab",Tile,1.0,3.0,,Yes,Yes,1.0,1.0,0.0,0.0
ID3745,I4      ,Bedrooms,0.0,Tile,"No ceiling, the concrete slab",Tile,0.0,3.0,,Yes,Yes,1.0,0.0,0.0,0.0
ID3745,I5      ,Bedrooms,1.0,Tile,Wooden ceiling,Tile,1.0,2.0,,Yes,Yes,1.0,1.0,0.0,0.0
ID3745,I6      ,Bedrooms,0.0,Tile,Wooden ceiling,Tile,1.0,3.0,,Yes,Yes,2.0,2.0,1.0,0.0
ID3745,I7      ,Kitchen and/ or pantry,0.0,Tile,"No ceiling, the concrete slab",Tile,0.0,3.0,,Yes,Yes,1.0,1.0,0.0,0.0
ID3745,I8      ,Kitchen and/ or pantry,0.0,Tile,"No ceiling, the concrete slab",Tile,0.0,3.0,,Yes,Yes,1.0,1.0,0.0,0.0
ID3745,I9      ,Bathroom and / or toilets,0.0,Concrete,"No ceiling, the concrete slab",Tile,1.0,0.0,,,No,1.0,1.0,0.0,0.0
ID3745,I10     ,Bathroom and / or toilets,1.0,Tile,"No ceiling, the concrete slab",Tile,1.0,0.0,,,No,1.0,1.0,0.0,0.0
ID3745,I11     ,Gaming room,0.0,Tile,Wooden ceiling,Tile,0.0,0.0,,,No,1.0,1.0,0.0,0.0
ID3745,I12     ,Passage,0.0,Garden - Not relevant,Garden - Not relevant,Garden - Not relevant,0.0,0.0,,,Garden - Not relevant,1.0,0.0,0.0,0.0
ID3746,I1      ,Living room,0.0,Asbestos,Wooden ceiling,Cement,1.0,6.0,,No,Yes,5.0,2.0,1.0,0.0
ID3746,I2      ,Bedrooms,0.0,Asbestos,"No ceiling, just the roof above",Cement,0.0,2.0,,No,Yes,1.0,1.0,1.0,0.0
ID3746,I3      ,Bedrooms,0.0,Asbestos,"No ceiling, just the roof above",Cement,0.0,2.0,,No,Yes,1.0,1.0,1.0,0.0
ID3746,I4      ,Kitchen and/ or pantry,0.0,Tile,"No ceiling, just the roof above",Cement,1.0,2.0,,Yes,No,1.0,1.0,0.0,0.0
ID3746,I5      ,Kitchen and/ or pantry,0.0,Tile,"No ceiling, just the roof above",Cement,0.0,2.0,,No,Yes,12.0,1.0,0.0,0.0
ID3746,I6      ,Bathroom and / or toilets,0.0,Concrete,"No ceiling, the concrete slab",Tile,1.0,0.0,,,No,1.0,1.0,0.0,0.0
ID3746,I7      ,Gaming room,0.0,Tile,"No ceiling, just the roof above",Tile,0.0,0.0,,,No,1.0,1.0,0.0,0.0
ID3746,I8      ,Veranda,,,,,,,,,,,,,
ID3746,I9      ,Veranda,,,,,,,,,,,,,
ID3746,I10     ,Veranda,,,,,,,,,,,,,
ID3747,I1      ,Living room,0.0,Asbestos,A conventional ceiling,Cement,1.0,8.0,,Yes,Yes,2.0,1.0,1.0,0.0
ID3747,I2      ,Bedrooms,0.0,Asbestos,A hanging ceiling,Cement,0.0,3.0,,Yes,Yes,1.0,1.0,1.0,0.0
ID3747,I3      ,Bedrooms,0.0,Asbestos,A hanging ceiling,Cement,0.0,2.0,,Yes,Yes,1.0,1.0,1.0,0.0
ID3747,I4      ,Kitchen and/ or pantry,0.0,Asbestos,"No ceiling, just the roof above",Cement,1.0,2.0,,No,Yes,1.0,1.0,0.0,0.0
ID3747,I5      ,Bathroom and / or toilets,0.0,Concrete,"No ceiling, the concrete slab",Cement,0.0,0.0,,,Yes,1.0,1.0,0.0,0.0
ID3747,I6      ,Bathroom and / or toilets,0.0,Concrete,"No ceiling, the concrete slab",Cement,0.0,0.0,,,Yes,1.0,0.0,0.0,0.0
ID3747,I7      ,Gaming room,0.0,Asbestos,"No ceiling, just the roof above",Cement,0.0,0.0,,,No,1.0,1.0,0.0,0.0
ID3747,I8      ,Passage,0.0,Garden - Not relevant,"No ceiling, just the roof above",Garden - Not relevant,0.0,0.0,,,Garden - Not relevant,0.0,,0.0,0.0
ID3748,I1      ,Living room,0.0,Asbestos,"No ceiling, just the roof above",Cement,1.0,5.0,,Yes,Yes,2.0,1.0,1.0,0.0
ID3748,I2      ,Bedrooms,0.0,Asbestos,"No ceiling, just the roof above",Cement,0.0,2.0,,No,No,1.0,1.0,0.0,0.0
ID3748,I3      ,Bedrooms,0.0,Asbestos,"No ceiling, just the roof above",Cement,0.0,2.0,,No,Yes,1.0,1.0,1.0,0.0
ID3748,I4      ,Bedrooms,0.0,Asbestos,"No ceiling, just the roof above",Cement,0.0,2.0,,No,No,1.0,1.0,1.0,0.0
ID3748,I5      ,Kitchen and/ or pantry,0.0,Asbestos,"No ceiling, just the roof above",Cement,1.0,2.0,,Yes,Yes,2.0,1.0,0.0,0.0
ID3748,I6      ,Bathroom and / or toilets,0.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,1.0,,No,Yes,1.0,1.0,0.0,0.0
ID3748,I7      ,Passage,0.0,Garden - Not relevant,Garden - Not relevant,Garden - Not relevant,0.0,0.0,,,Garden - Not relevant,0.0,,0.0,0.0
ID3748,I8      ,Veranda,,,,,,,,,,,,,
ID3748,I9      ,Veranda,,,,,,,,,,,,,
ID3748,I10     ,Veranda,,,,,,,,,,,,,
ID3749,I1      ,Living room,0.0,Concrete,"No ceiling, the concrete slab",Tile,1.0,7.0,,Yes,Yes,3.0,1.0,1.0,0.0
ID3749,I2      ,Living room,0.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,3.0,,Yes,Yes,2.0,1.0,1.0,0.0
ID3749,I3      ,Bedrooms,0.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,3.0,,Yes,Yes,1.0,1.0,0.0,0.0
ID3749,I4      ,Bedrooms,0.0,Concrete,"No ceiling, the concrete slab",Tile,1.0,2.0,,No,Yes,1.0,1.0,0.0,0.0
ID3749,I5      ,Bedrooms,0.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,0.0,,,Yes,1.0,1.0,0.0,0.0
ID3749,I6      ,Bedrooms,0.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,0.0,,,No,2.0,1.0,0.0,0.0
ID3749,I7      ,Bedrooms,0.0,Asbestos,"No ceiling, just the roof above",Tile,1.0,0.0,,,No,1.0,0.0,0.0,0.0
ID3749,I8      ,Kitchen and/ or pantry,0.0,Garden - Not relevant,Garden - Not relevant,Garden - Not relevant,0.0,0.0,,,Garden - Not relevant,0.0,,0.0,0.0
ID3749,I9      ,Bathroom and / or toilets,1.0,Concrete,"No ceiling, the concrete slab",Tile,1.0,2.0,,Yes,Yes,1.0,1.0,0.0,0.0
ID3749,I10     ,Bathroom and / or toilets,1.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,4.0,,Yes,Yes,1.0,0.0,0.0,0.0
ID3749,I11     ,Gaming room,1.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,2.0,,Yes,Yes,1.0,0.0,0.0,0.0
ID3749,I12     ,Gaming room,1.0,Concrete,"No ceiling, the concrete slab",Tile,1.0,0.0,,,Yes,1.0,0.0,0.0,0.0
ID3749,I13     ,Gaming room,1.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,0.0,,,Yes,1.0,0.0,0.0,0.0
ID3749,I14     ,Servant's Room,1.0,Asbestos,A beamed ceiling,Tile,0.0,0.0,,,No,1.0,0.0,0.0,0.0
ID3749,I15     ,Passage,1.0,Asbestos,A beamed ceiling,Tile,0.0,0.0,,,No,1.0,0.0,0.0,0.0
ID3750,I1      ,Living room,0.0,Tile,A conventional ceiling,Tile,1.0,9.0,,Yes,Yes,3.0,1.0,1.0,0.0
ID3750,I2      ,Bedrooms,0.0,Tile,A conventional ceiling,Tile,0.0,3.0,,Yes,Yes,2.0,1.0,1.0,0.0
ID3750,I3      ,Bedrooms,0.0,Tile,A conventional ceiling,Tile,0.0,3.0,,Yes,Yes,2.0,1.0,1.0,0.0
ID3750,I4      ,Bedrooms,0.0,Tile,A conventional ceiling,Tile,0.0,3.0,,Yes,Yes,1.0,1.0,1.0,0.0
ID3750,I5      ,Kitchen and/ or pantry,0.0,Tile,A conventional ceiling,Tile,0.0,3.0,,No,Yes,0.0,,0.0,0.0
ID3750,I6      ,Kitchen and/ or pantry,0.0,Asbestos,"No ceiling, just the roof above",Cement,1.0,1.0,,No,Yes,1.0,1.0,0.0,0.0
ID3750,I7      ,Bathroom and / or toilets,0.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,1.0,,No,No,1.0,1.0,0.0,0.0
ID3750,I8      ,Bathroom and / or toilets,0.0,Concrete,"No ceiling, the concrete slab",Cement,1.0,1.0,,No,No,0.0,,0.0,0.0
ID3750,I9      ,Gaming room,0.0,Tile,A conventional ceiling,Tile,0.0,0.0,,,Yes,1.0,1.0,0.0,0.0
ID3750,I10     ,Passage,0.0,Garden - Not relevant,Garden - Not relevant,Garden - Not relevant,0.0,0.0,,,Garden - Not relevant,0.0,,0.0,0.0
ID3751,I1      ,Living room,0.0,Asbestos,"No ceiling, just the roof above",Cement,1.0,6.0,,Yes,Yes,1.0,1.0,1.0,0.0
ID3751,I2      ,Bedrooms,0.0,Asbestos,"No ceiling, just the roof above",Cement,0.0,3.0,,Yes,Yes,1.0,1.0,1.0,0.0
ID3751,I3      ,Bedrooms,0.0,Asbestos,"No ceiling, just the roof above",Cement,0.0,1.0,,Yes,No,1.0,1.0,0.0,0.0
ID3751,I4      ,Kitchen and/ or pantry,0.0,Asbestos,"No ceiling, just the roof above",Cement,1.0,2.0,,No,Yes,1.0,1.0,0.0,0.0
ID3751,I5      ,Bathroom and / or toilets,0.0,Asbestos,"No ceiling, just the roof above",Cement,0.0,0.0,,,Garden - Not relevant,1.0,1.0,0.0,0.0
ID3751,I6      ,Gaming room,0.0,Asbestos,Garden - Not relevant,Cement,0.0,0.0,,,Garden - Not relevant,1.0,1.0,0.0,0.0
ID3752,I1      ,Living room,1.0,Asbestos,A beamed ceiling,Tile,1.0,4.0,,Yes,Yes,3.0,1.0,1.0,0.0
ID3752,I2      ,Bedrooms,1.0,Asbestos,A beamed ceiling,Tile,1.0,4.0,,Yes,Yes,1.0,1.0,1.0,1.0
ID3752,I3      ,Bedrooms,1.0,Asbestos,A beamed ceiling,Tile,1.0,4.0,,Yes,Yes,1.0,1.0,1.0,0.0
ID3752,I4      ,Kitchen and/ or pantry,1.0,Asbestos,A beamed ceiling,Tile,1.0,4.0,,Yes,Yes,2.0,1.0,0.0,0.0
ID3752,I5      ,Bathroom and / or toilets,1.0,Asbestos,A beamed ceiling,Tile,1.0,1.0,,No,No,1.0,1.0,0.0,0.0
ID3752,I6      ,Storage room,1.0,Asbestos,A beamed ceiling,Tile,1.0,2.0,,Yes,Yes,1.0,0.0,0.0,0.0
ID3752,I7      ,Gaming room,1.0,Asbestos,A beamed ceiling,Tile,0.0,0.0,,,Garden - Not relevant,2.0,1.0,0.0,0.0
ID3753,I1      ,Living room,0.0,Asbestos,A beamed ceiling,Tile,1.0,3.0,,Yes,Yes,2.0,1.0,1.0,0.0
ID3753,I2      ,Bedrooms,0.0,Asbestos,A beamed ceiling,Tile,0.0,2.0,,No,No,2.0,1.0,0.0,0.0
ID3753,I3      ,Bedrooms,0.0,Asbestos,A conventional ceiling,Tile,0.0,3.0,,Yes,Yes,2.0,1.0,1.0,0.0
ID3753,I4      ,Bedrooms,0.0,Asbestos,A hanging ceiling,Cement,1.0,3.0,,Yes,Yes,1.0,1.0,1.0,0.0
ID3753,I5      ,Kitchen and/ or pantry,0.0,Asbestos,A hanging ceiling,Tile,0.0,3.0,,Yes,Yes,1.0,0.0,0.0,0.0
ID3753,I6      ,Kitchen and/ or pantry,0.0,Asbestos,A hanging ceiling,Tile,1.0,1.0,,Yes,No,1.0,1.0,0.0,0.0
ID3753,I7      ,Bathroom and / or toilets,0.0,Concrete,"No ceiling, just the roof above",Tile,0.0,0.0,,,No,1.0,1.0,0.0,0.0
ID3753,I8      ,Bathroom and / or toilets,0.0,Asbestos,"No ceiling, just the roof above",Cement,0.0,0.0,,,Yes,1.0,0.0,0.0,0.0
ID3753,I9      ,Storage room,0.0,Asbestos,"No ceiling, just the roof above",Cement,1.0,1.0,,No,No,1.0,1.0,0.0,0.0
ID3753,I10     ,Gaming room,0.0,Asbestos,A beamed ceiling,Wood (finished),0.0,0.0,,,No,1.0,1.0,0.0,0.0
ID3753,I11     ,Veranda,0.0,Asbestos,"No ceiling, just the roof above",Cement,1.0,0.0,,,Yes,1.0,1.0,0.0,0.0
ID3754,I1      ,Living room,0.0,Concrete,"No ceiling, the concrete slab",Teraso,0.0,4.0,,Yes,Yes,5.0,1.0,1.0,0.0
ID3754,I2      ,Bedrooms,0.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,1.0,,Yes,Yes,2.0,1.0,1.0,0.0
ID3754,I3      ,Bedrooms,0.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,1.0,,Yes,Yes,2.0,1.0,1.0,0.0
ID3754,I4      ,Bedrooms,0.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,1.0,,Yes,Yes,3.0,1.0,1.0,1.0
ID3754,I5      ,Kitchen and/ or pantry,0.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,1.0,,Yes,Yes,3.0,1.0,0.0,0.0
ID3754,I6      ,Kitchen and/ or pantry,0.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,0.0,,,No,3.0,1.0,0.0,0.0
ID3754,I7      ,Bathroom and / or toilets,0.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,0.0,,,Yes,3.0,1.0,0.0,0.0
ID3754,I8      ,Bathroom and / or toilets,0.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,0.0,,,Yes,2.0,1.0,0.0,0.0
ID3754,I9      ,Veranda,,,,,,,,,,,,,
ID3754,I10     ,Veranda,,,,,,,,,,,,,
ID3754,IOth1  ,Passage,0.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,0.0,,,Yes,1.0,,0.0,0.0
ID3754,IOth2  ,Garden,0.0,Concrete,"No ceiling, the concrete slab",Tile,0.0,0.0,,,Garden - Not relevant,9.0,,0.0,0.0
ID3755,I1      ,Living room,0.0,Concrete,"No ceiling, just the roof above",Tile,1.0,1.0,,Yes,No,3.0,1.0,1.0,0.0
ID3755,I2      ,Bedrooms,0.0,Concrete,"No ceiling, just the roof above",Tile,1.0,1.0,,Yes,No,2.0,1.0,1.0,0.0
